ID_Imovel,Tipo_Imovel,Cidade,Bairro,Area_m2,Num_Quartos,Num_Banheiros,Aluguel_Mensal,Disponivel
IMV-1020,Casa,Porto Alegre,Zona Leste,207,4,1,3395.63,Sim
IMV-1021,Estúdio,Porto Alegre,Zona Leste,104,1,1,879.66,Sim
IMV-1022,Apartamento,Rio de Janeiro,Zona Sul,56,3,2,1769.58,Não
IMV-1023,Apartamento,Porto Alegre,Centro,254,3,1,4604.36,Não
IMV-1024,Estúdio,Belo Horizonte,Zona Oeste,148,2,2,1859.5,Não
IMV-1025,Casa,Porto Alegre,Zona Sul,188,4,1,3547.93,Não
IMV-1026,Apartamento,Porto Alegre,Zona Oeste,297,3,2,3899.96,Sim
IMV-1027,Estúdio,Belo Horizonte,Zona Oeste,249,4,2,2319.78,Sim
IMV-1028,Estúdio,Porto Alegre,Centro,201,2,2,2310.58,Sim
IMV-1029,Apartamento,São Paulo,Zona Sul,260,3,2,2479.36,Não
IMV-1030,Estúdio,Rio de Janeiro,Zona Oeste,79,1,1,2423.52,Não
IMV-1031,Casa,Belo Horizonte,Zona Sul,33,3,1,1176.97,Não
IMV-1032,Casa,Belo Horizonte,Zona Norte,261,1,2,740.03,Sim
IMV-1033,Casa,Salvador,Zona Leste,78,3,1,3438.09,Sim
IMV-1034,Apartamento,Salvador,Zona Leste,233,2,2,3426.54,Sim
IMV-1035,Apartamento,Salvador,Zona Sul,216,4,1,1450.09,Não
IMV-1036,Apartamento,São Paulo,Zona Sul,179,2,2,4749.75,Sim
IMV-1037,Apartamento,Rio de Janeiro,Zona Oeste,210,2,1,3533.36,Não
IMV-1038,Apartamento,Rio de Janeiro,Centro,240,2,2,3349.71,Não
IMV-1039,Casa,Belo Horizonte,Zona Norte,69,1,1,2146.77,Não
IMV-1040,Casa,Belo Horizonte,Centro,116,4,2,698.34,Não
IMV-1041,Estúdio,Rio de Janeiro,Centro,123,1,2,4106.99,Não
IMV-1042,Casa,Salvador,Centro,295,1,1,947.93,Não
IMV-1043,Casa,Rio de Janeiro,Zona Leste,200,4,2,4951.52,Sim
IMV-1044,Casa,São Paulo,Centro,193,4,1,2684.88,Sim
IMV-1045,Estúdio,Belo Horizonte,Zona Leste,279,4,2,4261.65,Sim
IMV-1046,Casa,Salvador,Zona Leste,260,2,1,2326.36,Sim
IMV-1047,Estúdio,São Paulo,Zona Norte,222,3,2,944.52,Não
IMV-1048,Estúdio,Belo Horizonte,Centro,45,3,1,1938.44,Sim
IMV-1049,Apartamento,Belo Horizonte,Zona Norte,176,3,2,3376.83,Não
IMV-1050,Apartamento,São Paulo,Zona Oeste,102,3,2,1361.15,Não
IMV-1051,Apartamento,Belo Horizonte,Zona Sul,237,2,2,3381.82,Não
IMV-1052,Casa,São Paulo,Zona Norte,108,4,2,2037.35,Sim
IMV-1053,Estúdio,Porto Alegre,Centro,48,4,1,3336.13,Não
IMV-1054,Casa,São Paulo,Zona Norte,199,3,1,842.05,Não
IMV-1055,Casa,São Paulo,Zona Norte,146,3,2,904.76,Sim
IMV-1056,Casa,São Paulo,Zona Sul,199,3,1,1491.17,Sim
IMV-1057,Casa,São Paulo,Centro,166,2,2,1198.79,Não
IMV-1058,Casa,Rio de Janeiro,Zona Norte,165,1,2,3451.85,Não
IMV-1059,Estúdio,Belo Horizonte,Centro,297,2,2,3580.28,Sim
IMV-1060,Estúdio,Salvador,Zona Norte,249,1,1,1718.59,Sim
IMV-1061,Estúdio,São Paulo,Zona Leste,155,2,1,1982.62,Não
IMV-1062,Apartamento,Rio de Janeiro,Zona Leste,187,1,1,4047.87,Não
IMV-1063,Casa,Rio de Janeiro,Centro,282,3,2,2620.41,Não
IMV-1064,Apartamento,Porto Alegre,Zona Norte,167,1,1,4211.74,Não
IMV-1065,Casa,Belo Horizonte,Zona Norte,264,1,2,1483.26,Sim
IMV-1066,Estúdio,Porto Alegre,Zona Norte,263,1,1,2101.77,Sim
IMV-1067,Estúdio,Belo Horizonte,Zona Oeste,97,1,2,2144.99,Não
IMV-1068,Apartamento,Belo Horizonte,Centro,161,1,1,2548.49,Sim
IMV-1069,Estúdio,Porto Alegre,Zona Oeste,92,1,1,4016.42,Sim
IMV-1070,Apartamento,Porto Alegre,Centro,234,2,1,3451.55,Sim
IMV-1071,Casa,São Paulo,Zona Oeste,295,3,1,4692.51,Sim
IMV-1072,Estúdio,Rio de Janeiro,Zona Sul,80,1,2,1747.47,Sim
IMV-1073,Casa,Rio de Janeiro,Zona Sul,41,4,1,1856.13,Sim
IMV-1074,Apartamento,Salvador,Zona Oeste,186,4,1,2694.7,Sim
IMV-1075,Casa,Rio de Janeiro,Zona Norte,55,1,1,2677.47,Sim
IMV-1076,Casa,Belo Horizonte,Zona Leste,194,4,2,1891.27,Sim
IMV-1077,Apartamento,Porto Alegre,Centro,294,1,1,2441.71,Sim
IMV-1078,Estúdio,Rio de Janeiro,Zona Sul,203,1,1,3794.9,Não
IMV-1079,Estúdio,Salvador,Zona Norte,217,1,1,4758.26,Sim
IMV-1080,Casa,Belo Horizonte,Zona Leste,101,2,2,739.2,Não
IMV-1081,Apartamento,Salvador,Zona Norte,279,2,1,509.95,Sim
IMV-1082,Apartamento,São Paulo,Zona Leste,292,3,2,2260.53,Não
IMV-1083,Apartamento,São Paulo,Centro,230,2,1,1662.34,Não
IMV-1084,Apartamento,Porto Alegre,Zona Oeste,201,4,2,3624.95,Sim
IMV-1085,Estúdio,São Paulo,Zona Norte,183,2,1,1322.09,Não
IMV-1086,Apartamento,Porto Alegre,Zona Sul,121,2,2,4068.01,Sim
IMV-1087,Casa,Porto Alegre,Zona Leste,185,2,1,1050.69,Não
IMV-1088,Estúdio,Porto Alegre,Zona Norte,202,3,2,2149.46,Não
IMV-1089,Apartamento,Porto Alegre,Zona Sul,244,4,2,1714.95,Sim
IMV-1090,Apartamento,Rio de Janeiro,Zona Norte,202,4,2,1178.12,Sim
IMV-1091,Casa,Porto Alegre,Zona Norte,136,1,2,3694.65,Sim
IMV-1092,Casa,Salvador,Zona Norte,217,2,2,1226.32,Não
IMV-1093,Casa,Porto Alegre,Centro,70,1,1,3452.91,Não
IMV-1094,Estúdio,Porto Alegre,Centro,110,4,2,3086.93,Sim
IMV-1095,Estúdio,Belo Horizonte,Zona Norte,94,4,1,3045.67,Sim
IMV-1096,Estúdio,São Paulo,Zona Oeste,270,2,2,815.61,Não
IMV-1097,Casa,Porto Alegre,Zona Oeste,184,3,2,4026.03,Não
IMV-1098,Apartamento,Porto Alegre,Centro,108,3,1,1500.44,Sim
IMV-1099,Casa,Belo Horizonte,Zona Sul,133,3,1,2104.88,Sim
IMV-1100,Casa,Porto Alegre,Zona Sul,95,4,2,3827.53,Sim
IMV-1101,Casa,Belo Horizonte,Zona Norte,46,3,2,3083.67,Sim
IMV-1102,Estúdio,Porto Alegre,Zona Sul,89,3,1,3543.98,Não
IMV-1103,Casa,Rio de Janeiro,Zona Sul,48,3,2,2438.2,Sim
IMV-1104,Apartamento,Belo Horizonte,Zona Norte,171,4,1,1920.1,Não
IMV-1105,Apartamento,São Paulo,Centro,141,1,1,4074.45,Não
IMV-1106,Estúdio,Rio de Janeiro,Zona Leste,83,4,2,4681.09,Sim
IMV-1107,Apartamento,Porto Alegre,Zona Oeste,111,2,2,1153.66,Sim
IMV-1108,Apartamento,Rio de Janeiro,Zona Oeste,191,1,2,4786.08,Não
IMV-1109,Apartamento,Porto Alegre,Zona Sul,183,1,1,2441.34,Sim
IMV-1110,Estúdio,Belo Horizonte,Zona Norte,276,3,1,1047.17,Não
IMV-1111,Apartamento,Belo Horizonte,Zona Sul,60,2,2,3204.46,Não
IMV-1112,Casa,Porto Alegre,Zona Leste,84,3,1,1737.9,Sim
IMV-1113,Estúdio,Belo Horizonte,Zona Leste,51,2,2,4136.63,Sim
IMV-1114,Apartamento,Rio de Janeiro,Zona Sul,233,3,1,703.23,Não
IMV-1115,Casa,São Paulo,Zona Oeste,209,4,1,4469.41,Sim
IMV-1116,Casa,Porto Alegre,Zona Norte,154,4,2,2706.95,Não
IMV-1117,Estúdio,São Paulo,Zona Norte,52,2,2,1211.81,Não
IMV-1118,Casa,Belo Horizonte,Zona Sul,117,1,2,1468.32,Sim
IMV-1119,Estúdio,Salvador,Zona Oeste,95,1,2,1902.54,Não
IMV-1120,Apartamento,Salvador,Zona Norte,266,4,2,662.54,Sim
IMV-1121,Casa,Belo Horizonte,Centro,73,1,1,4974.3,Sim
IMV-1122,Apartamento,Porto Alegre,Zona Oeste,167,2,2,3059.77,Sim
IMV-1123,Estúdio,Salvador,Centro,155,2,1,1326.53,Não
IMV-1124,Casa,Rio de Janeiro,Zona Norte,249,4,2,4107.16,Não
IMV-1125,Casa,Porto Alegre,Centro,261,3,1,1039.83,Não
IMV-1126,Apartamento,Salvador,Centro,110,1,1,779.99,Sim
IMV-1127,Casa,Belo Horizonte,Zona Leste,231,3,1,1772.93,Sim
IMV-1128,Casa,Belo Horizonte,Centro,241,4,1,4742.22,Sim
IMV-1129,Casa,Porto Alegre,Zona Norte,86,2,2,2491.38,Não
IMV-1130,Apartamento,São Paulo,Zona Norte,46,2,2,4377.39,Não
IMV-1131,Estúdio,Belo Horizonte,Zona Leste,207,2,1,784.44,Sim
IMV-1132,Apartamento,Rio de Janeiro,Zona Sul,56,2,2,1299.23,Sim
IMV-1133,Casa,Porto Alegre,Zona Leste,199,2,1,1607.33,Não
IMV-1134,Apartamento,Belo Horizonte,Zona Norte,199,3,2,3492.76,Não
IMV-1135,Casa,Salvador,Zona Sul,235,2,1,1396.06,Não
IMV-1136,Estúdio,Salvador,Zona Sul,253,4,1,4955.95,Sim
IMV-1137,Apartamento,Porto Alegre,Zona Leste,261,4,1,2999.57,Sim
IMV-1138,Apartamento,Rio de Janeiro,Centro,148,1,2,4199.75,Sim
IMV-1139,Apartamento,Porto Alegre,Zona Leste,105,1,2,2055.36,Sim
IMV-1140,Casa,Rio de Janeiro,Zona Norte,92,4,2,4205.39,Sim
IMV-1141,Casa,Belo Horizonte,Centro,258,2,2,1574.3,Sim
IMV-1142,Apartamento,São Paulo,Zona Leste,145,3,1,3946.76,Sim
IMV-1143,Casa,Belo Horizonte,Centro,280,3,2,3172.87,Não
IMV-1144,Estúdio,Belo Horizonte,Centro,211,3,2,4716.31,Sim
IMV-1145,Estúdio,Salvador,Centro,206,4,1,4737.09,Sim
IMV-1146,Casa,Salvador,Centro,151,2,2,1602.21,Sim
IMV-1147,Apartamento,São Paulo,Zona Leste,287,2,2,740.19,Não
IMV-1148,Casa,Belo Horizonte,Zona Norte,218,2,1,4182.68,Sim
IMV-1149,Estúdio,Salvador,Zona Sul,175,3,1,4266.16,Sim
IMV-1150,Estúdio,Belo Horizonte,Zona Oeste,112,4,1,989.34,Não
IMV-1151,Apartamento,São Paulo,Centro,42,2,1,3435.42,Não
IMV-1152,Casa,Rio de Janeiro,Centro,256,1,2,4217.48,Sim
IMV-1153,Apartamento,Porto Alegre,Centro,89,1,1,2909.64,Sim
IMV-1154,Estúdio,Salvador,Zona Oeste,50,1,2,3564.16,Não
IMV-1155,Apartamento,Rio de Janeiro,Zona Oeste,240,1,2,1286.92,Não
IMV-1156,Casa,Salvador,Zona Sul,64,1,2,1698.69,Sim
IMV-1157,Apartamento,Belo Horizonte,Zona Norte,280,2,2,2413.86,Não
IMV-1158,Casa,Porto Alegre,Zona Sul,221,3,2,3349.2,Sim
IMV-1159,Apartamento,São Paulo,Zona Leste,235,4,2,4513.49,Sim
IMV-1160,Apartamento,Belo Horizonte,Centro,101,3,1,4096.61,Sim
IMV-1161,Estúdio,Rio de Janeiro,Zona Leste,67,2,2,3926.86,Sim
IMV-1162,Estúdio,São Paulo,Centro,191,1,1,2496.48,Sim
IMV-1163,Casa,Rio de Janeiro,Zona Sul,76,3,1,2823.31,Não
IMV-1164,Estúdio,Salvador,Centro,81,4,1,3806.46,Não
IMV-1165,Casa,Porto Alegre,Centro,188,2,1,4334.48,Sim
IMV-1166,Estúdio,Rio de Janeiro,Zona Oeste,277,4,2,4014.47,Não
IMV-1167,Casa,Salvador,Zona Leste,172,4,2,3605.57,Sim
IMV-1168,Apartamento,São Paulo,Zona Norte,269,4,1,1723.33,Sim
IMV-1169,Estúdio,Porto Alegre,Zona Leste,177,1,2,4984.28,Sim
IMV-1170,Apartamento,Belo Horizonte,Centro,158,2,2,2313.43,Sim
IMV-1171,Apartamento,Porto Alegre,Zona Sul,154,4,2,4858.38,Não
IMV-1172,Estúdio,Rio de Janeiro,Zona Leste,106,2,2,4195.49,Não
IMV-1173,Casa,Salvador,Zona Sul,31,1,1,2757.68,Não
IMV-1174,Casa,Belo Horizonte,Zona Leste,48,4,2,3865.67,Sim
IMV-1175,Estúdio,Belo Horizonte,Zona Sul,173,2,2,2581.32,Sim
IMV-1176,Estúdio,Porto Alegre,Zona Norte,116,3,2,2043.47,Não
IMV-1177,Casa,Salvador,Zona Oeste,161,3,1,4857.62,Não
IMV-1178,Apartamento,Belo Horizonte,Zona Sul,267,1,2,1329.7,Não
IMV-1179,Apartamento,Belo Horizonte,Zona Oeste,75,1,2,2824.56,Não
IMV-1180,Apartamento,Rio de Janeiro,Zona Norte,253,3,1,4669.37,Sim
IMV-1181,Apartamento,Salvador,Zona Oeste,69,2,1,4801.59,Não
IMV-1182,Casa,Porto Alegre,Centro,131,4,2,4194.59,Não
IMV-1183,Estúdio,Rio de Janeiro,Zona Norte,181,2,1,4159.42,Não
IMV-1184,Casa,Salvador,Zona Sul,112,3,1,3583.32,Sim
IMV-1185,Estúdio,Belo Horizonte,Zona Norte,107,1,2,2696.57,Não
IMV-1186,Casa,Belo Horizonte,Zona Oeste,35,2,1,2775.09,Não
IMV-1187,Estúdio,Rio de Janeiro,Zona Leste,135,3,1,3526.26,Sim
IMV-1188,Estúdio,Rio de Janeiro,Centro,267,2,1,4021.74,Sim
IMV-1189,Casa,Salvador,Centro,171,3,2,3043.27,Não
IMV-1190,Estúdio,Salvador,Zona Norte,170,4,1,2096.44,Não
IMV-1191,Casa,Porto Alegre,Zona Oeste,78,4,2,4989.13,Não
IMV-1192,Casa,Salvador,Centro,167,1,1,2485.9,Não
IMV-1193,Apartamento,São Paulo,Zona Norte,239,4,2,3345.88,Não
IMV-1194,Apartamento,Belo Horizonte,Zona Sul,196,3,2,4366.86,Não
IMV-1195,Casa,Rio de Janeiro,Zona Oeste,267,1,2,1766.52,Não
IMV-1196,Casa,São Paulo,Zona Norte,124,2,1,617.67,Não
IMV-1197,Apartamento,São Paulo,Zona Leste,59,1,1,3421.93,Sim
IMV-1198,Estúdio,Porto Alegre,Centro,58,3,2,523.92,Não
IMV-1199,Estúdio,Rio de Janeiro,Zona Sul,158,4,2,4041.61,Sim
IMV-1200,Estúdio,Porto Alegre,Zona Sul,115,4,2,1359.78,Não
IMV-1201,Casa,Porto Alegre,Zona Norte,167,1,1,3438.1,Não
IMV-1202,Apartamento,Rio de Janeiro,Zona Sul,236,4,1,2282.24,Sim
IMV-1203,Casa,São Paulo,Zona Oeste,220,4,2,2018.98,Sim
IMV-1204,Casa,Porto Alegre,Centro,105,4,2,4309.79,Não
IMV-1205,Apartamento,Porto Alegre,Zona Sul,60,2,2,3722.35,Não
IMV-1206,Casa,Belo Horizonte,Zona Norte,245,4,2,3931.17,Sim
IMV-1207,Casa,São Paulo,Zona Norte,239,3,1,4149.78,Sim
IMV-1208,Casa,Porto Alegre,Zona Norte,117,4,1,2718.94,Sim
IMV-1209,Estúdio,Belo Horizonte,Zona Norte,109,2,2,1096.32,Sim
IMV-1210,Apartamento,Salvador,Zona Sul,214,1,2,2231.7,Não
IMV-1211,Estúdio,São Paulo,Zona Sul,161,2,1,1562.08,Não
IMV-1212,Casa,Rio de Janeiro,Zona Oeste,292,1,1,2285.08,Sim
IMV-1213,Estúdio,Belo Horizonte,Zona Sul,133,2,1,1116.25,Não
IMV-1214,Estúdio,São Paulo,Zona Sul,135,4,2,4232.83,Não
IMV-1215,Casa,Porto Alegre,Zona Sul,272,2,1,3808.21,Não
IMV-1216,Estúdio,Rio de Janeiro,Centro,277,1,1,2867.72,Sim
IMV-1217,Casa,Rio de Janeiro,Zona Leste,297,1,2,2631.6,Sim
IMV-1218,Apartamento,Porto Alegre,Zona Sul,188,2,1,817.04,Sim
IMV-1219,Casa,São Paulo,Zona Leste,231,4,2,3401.5,Não
IMV-1220,Casa,Porto Alegre,Zona Sul,126,4,2,2976.03,Não
IMV-1221,Apartamento,São Paulo,Zona Oeste,215,4,1,4171.48,Não
IMV-1222,Casa,Porto Alegre,Zona Oeste,78,1,2,3973.02,Sim
IMV-1223,Apartamento,Rio de Janeiro,Zona Oeste,58,4,2,3148.79,Não
IMV-1224,Estúdio,Belo Horizonte,Zona Norte,162,4,2,761.06,Sim
IMV-1225,Casa,Salvador,Zona Leste,155,4,1,3201.22,Sim
IMV-1226,Apartamento,Rio de Janeiro,Zona Leste,241,2,2,1135.18,Não
IMV-1227,Estúdio,Salvador,Zona Oeste,234,3,1,1248.67,Não
IMV-1228,Apartamento,Belo Horizonte,Zona Oeste,278,4,1,1822.63,Sim
IMV-1229,Casa,São Paulo,Zona Leste,227,3,2,3087.32,Sim
IMV-1230,Apartamento,Rio de Janeiro,Zona Sul,98,1,1,2186.45,Sim
IMV-1231,Apartamento,Belo Horizonte,Zona Sul,295,2,2,1799.18,Não
IMV-1232,Casa,Belo Horizonte,Zona Sul,288,2,1,3948.53,Não
IMV-1233,Estúdio,Belo Horizonte,Zona Oeste,253,4,2,4504.2,Sim
IMV-1234,Casa,Belo Horizonte,Zona Oeste,260,4,1,524.7,Sim
IMV-1235,Estúdio,Porto Alegre,Zona Norte,131,4,1,1033.2,Não
IMV-1236,Apartamento,São Paulo,Zona Norte,201,3,1,4360.24,Não
IMV-1237,Casa,Porto Alegre,Zona Oeste,153,3,1,2647.09,Não
IMV-1238,Estúdio,São Paulo,Zona Norte,52,2,2,2190.1,Não
IMV-1239,Apartamento,São Paulo,Zona Norte,298,4,1,847.59,Sim
IMV-1240,Apartamento,Salvador,Zona Leste,38,2,1,838.62,Sim
IMV-1241,Apartamento,Rio de Janeiro,Zona Leste,242,1,2,1836.8,Não
IMV-1242,Casa,Rio de Janeiro,Centro,294,4,1,3715.46,Não
IMV-1243,Estúdio,Salvador,Zona Sul,49,2,2,1809.01,Sim
IMV-1244,Casa,Porto Alegre,Zona Sul,200,1,1,4493.51,Sim
IMV-1245,Estúdio,Porto Alegre,Zona Oeste,171,2,2,3229.72,Sim
IMV-1246,Casa,Salvador,Zona Sul,211,3,2,1567.75,Sim
IMV-1247,Estúdio,São Paulo,Zona Sul,240,2,1,1694.72,Sim
IMV-1248,Estúdio,Porto Alegre,Centro,263,2,2,2251.96,Não
IMV-1249,Apartamento,Belo Horizonte,Zona Norte,224,2,2,4775.95,Sim
IMV-1250,Casa,Belo Horizonte,Centro,74,2,1,3987.14,Sim
IMV-1251,Estúdio,Rio de Janeiro,Zona Sul,257,2,2,3838.71,Sim
IMV-1252,Estúdio,Belo Horizonte,Zona Oeste,62,4,1,1748.15,Sim
IMV-1253,Estúdio,Porto Alegre,Zona Norte,299,3,2,2199.44,Não
IMV-1254,Estúdio,Porto Alegre,Zona Leste,99,2,1,1705.83,Não
IMV-1255,Estúdio,Rio de Janeiro,Zona Sul,178,2,2,3392.09,Não
IMV-1256,Estúdio,Rio de Janeiro,Zona Leste,36,3,2,4655.04,Não
IMV-1257,Casa,São Paulo,Centro,160,1,1,3672.12,Não
IMV-1258,Estúdio,São Paulo,Zona Sul,137,4,1,731.59,Sim
IMV-1259,Estúdio,Salvador,Zona Oeste,239,1,2,3438.63,Sim
IMV-1260,Estúdio,Belo Horizonte,Centro,288,3,2,1633.28,Não
IMV-1261,Casa,Salvador,Centro,119,3,2,679.68,Não
IMV-1262,Apartamento,Salvador,Zona Norte,205,4,1,806.84,Não
IMV-1263,Casa,São Paulo,Zona Norte,188,1,2,3814.98,Não
IMV-1264,Apartamento,Rio de Janeiro,Zona Oeste,174,3,1,2363.58,Sim
IMV-1265,Estúdio,Porto Alegre,Zona Oeste,139,2,2,1505.34,Sim
IMV-1266,Estúdio,São Paulo,Zona Oeste,219,3,2,2177.7,Sim
IMV-1267,Apartamento,Rio de Janeiro,Zona Leste,151,1,1,3470.91,Não
IMV-1268,Casa,Belo Horizonte,Zona Norte,58,1,2,4371.62,Não
IMV-1269,Casa,Porto Alegre,Zona Leste,268,2,1,862.71,Não
IMV-1270,Estúdio,Rio de Janeiro,Centro,166,1,1,2605.69,Não
IMV-1271,Apartamento,Salvador,Centro,203,1,2,2483.9,Não
IMV-1272,Casa,São Paulo,Zona Norte,87,3,1,2488.06,Não
IMV-1273,Casa,Belo Horizonte,Centro,102,3,2,786.41,Não
IMV-1274,Apartamento,Porto Alegre,Zona Leste,233,3,2,912.04,Sim
IMV-1275,Casa,São Paulo,Centro,241,4,1,2788.33,Não
IMV-1276,Casa,Porto Alegre,Zona Leste,43,3,2,542.55,Sim
IMV-1277,Casa,Salvador,Centro,126,2,1,2336.31,Não
IMV-1278,Casa,Rio de Janeiro,Zona Oeste,193,1,2,4143.57,Não
IMV-1279,Casa,Salvador,Zona Oeste,80,3,1,1593.82,Sim
IMV-1280,Estúdio,São Paulo,Centro,171,1,1,1334.28,Sim
IMV-1281,Estúdio,Rio de Janeiro,Zona Oeste,253,2,2,4719.03,Sim
IMV-1282,Casa,Belo Horizonte,Zona Oeste,154,3,2,1487.83,Não
IMV-1283,Casa,São Paulo,Centro,131,3,1,4712.88,Sim
IMV-1284,Estúdio,São Paulo,Zona Sul,97,3,2,2019.06,Não
IMV-1285,Estúdio,São Paulo,Zona Norte,197,3,2,3207.42,Sim
IMV-1286,Casa,Belo Horizonte,Centro,107,4,1,3628.45,Não
IMV-1287,Estúdio,Salvador,Zona Oeste,179,2,1,543.48,Não
IMV-1288,Casa,Rio de Janeiro,Centro,94,1,1,1579.17,Não
IMV-1289,Apartamento,Porto Alegre,Zona Leste,226,2,2,3237.31,Não
IMV-1290,Estúdio,Porto Alegre,Zona Oeste,56,1,2,1847.12,Não
IMV-1291,Casa,Porto Alegre,Zona Norte,129,1,2,4875.69,Sim
IMV-1292,Casa,São Paulo,Zona Leste,270,1,1,2210.79,Sim
IMV-1293,Apartamento,Rio de Janeiro,Zona Sul,254,1,1,1682.17,Sim
IMV-1294,Casa,Belo Horizonte,Zona Leste,148,2,2,4111.58,Não
IMV-1295,Apartamento,São Paulo,Zona Oeste,114,2,2,1005.02,Sim
IMV-1296,Casa,São Paulo,Zona Oeste,184,3,1,2588.7,Sim
IMV-1297,Estúdio,São Paulo,Zona Leste,129,4,1,4176.36,Sim
IMV-1298,Estúdio,Porto Alegre,Zona Leste,200,3,2,3817.93,Não
IMV-1299,Casa,Porto Alegre,Zona Norte,81,2,2,2517.99,Não
IMV-1300,Estúdio,Rio de Janeiro,Zona Norte,47,4,1,840.56,Sim
IMV-1301,Apartamento,São Paulo,Zona Oeste,38,2,1,2092.7,Sim
IMV-1302,Apartamento,Porto Alegre,Zona Sul,218,3,1,1241.23,Sim
IMV-1303,Estúdio,Belo Horizonte,Zona Sul,190,4,1,2175.38,Não
IMV-1304,Apartamento,São Paulo,Zona Norte,204,2,1,3024.96,Sim
IMV-1305,Casa,Rio de Janeiro,Zona Oeste,256,3,2,517.65,Sim
IMV-1306,Apartamento,Rio de Janeiro,Zona Oeste,295,2,2,978.22,Sim
IMV-1307,Casa,Salvador,Centro,262,4,1,1314.33,Não
IMV-1308,Estúdio,Salvador,Zona Sul,77,4,2,963.92,Não
IMV-1309,Apartamento,Salvador,Centro,255,3,2,832.59,Não
IMV-1310,Apartamento,São Paulo,Zona Oeste,111,3,2,3246.93,Sim
IMV-1311,Casa,Belo Horizonte,Zona Oeste,51,3,1,3495.34,Não
IMV-1312,Casa,Porto Alegre,Zona Sul,245,2,2,3701.32,Não
IMV-1313,Casa,Porto Alegre,Zona Oeste,131,4,1,4982.01,Não
IMV-1314,Apartamento,Rio de Janeiro,Zona Leste,57,1,1,2649.77,Sim
IMV-1315,Casa,Rio de Janeiro,Zona Sul,54,4,1,3111.93,Não
IMV-1316,Casa,São Paulo,Centro,160,1,2,2973.6,Não
IMV-1317,Casa,Belo Horizonte,Zona Oeste,113,2,2,1625.81,Não
IMV-1318,Estúdio,Salvador,Zona Leste,35,4,2,4518.19,Não
IMV-1319,Apartamento,Salvador,Centro,79,1,2,3906.89,Não
IMV-1320,Casa,Rio de Janeiro,Centro,289,3,1,3439.11,Sim
IMV-1321,Apartamento,Salvador,Zona Leste,125,1,1,2253.46,Não
IMV-1322,Casa,Salvador,Zona Oeste,152,1,2,4237.93,Não
IMV-1323,Estúdio,Belo Horizonte,Zona Oeste,132,3,1,4323.5,Não
IMV-1324,Apartamento,Rio de Janeiro,Zona Oeste,205,1,1,4162.09,Sim
IMV-1325,Estúdio,Rio de Janeiro,Centro,166,3,2,2917.36,Sim
IMV-1326,Estúdio,São Paulo,Zona Sul,30,4,1,843.47,Não
IMV-1327,Apartamento,Salvador,Zona Sul,247,3,2,4460.85,Sim
IMV-1328,Estúdio,Belo Horizonte,Centro,76,2,2,2650.03,Sim
IMV-1329,Casa,Salvador,Centro,232,3,1,2699.26,Não
IMV-1330,Casa,Salvador,Zona Oeste,123,4,1,3541.61,Sim
IMV-1331,Estúdio,Porto Alegre,Zona Leste,250,2,1,4185.21,Sim
IMV-1332,Estúdio,São Paulo,Centro,222,3,2,2518.33,Sim
IMV-1333,Casa,São Paulo,Centro,187,1,2,4211.45,Sim
IMV-1334,Apartamento,Salvador,Zona Norte,147,3,1,1539.22,Não
IMV-1335,Apartamento,Rio de Janeiro,Zona Oeste,246,1,2,3906.31,Não
IMV-1336,Apartamento,Salvador,Zona Oeste,265,3,2,3502.13,Não
IMV-1337,Casa,Belo Horizonte,Zona Norte,55,4,2,1186.46,Sim
IMV-1338,Estúdio,Belo Horizonte,Zona Oeste,173,3,2,4018.79,Não
IMV-1339,Apartamento,Belo Horizonte,Zona Leste,38,4,2,759.15,Sim
IMV-1340,Apartamento,Rio de Janeiro,Zona Leste,120,3,1,4635.45,Não
IMV-1341,Apartamento,Rio de Janeiro,Zona Sul,109,4,2,1150.75,Sim
IMV-1342,Apartamento,Porto Alegre,Zona Oeste,296,2,2,526.62,Sim
IMV-1343,Estúdio,São Paulo,Zona Sul,236,2,2,2407.15,Não
IMV-1344,Estúdio,São Paulo,Zona Leste,230,1,1,4085.64,Não
IMV-1345,Casa,Belo Horizonte,Zona Norte,149,1,1,1269.81,Não
IMV-1346,Casa,São Paulo,Centro,122,3,1,1729.82,Não
IMV-1347,Apartamento,Belo Horizonte,Centro,182,2,1,2488.37,Não
IMV-1348,Apartamento,Belo Horizonte,Zona Oeste,153,4,1,3771.76,Não
IMV-1349,Estúdio,Porto Alegre,Zona Leste,47,4,1,4947.6,Sim
IMV-1350,Casa,Belo Horizonte,Zona Norte,91,3,2,2805.1,Sim
IMV-1351,Apartamento,Porto Alegre,Zona Leste,58,2,1,1036.8,Sim
IMV-1352,Apartamento,Salvador,Centro,239,3,2,1379.94,Não
IMV-1353,Apartamento,Rio de Janeiro,Zona Norte,293,4,2,1574.46,Sim
IMV-1354,Estúdio,Salvador,Zona Norte,201,4,1,873.19,Não
IMV-1355,Casa,Belo Horizonte,Zona Norte,287,3,1,4263.59,Sim
IMV-1356,Apartamento,São Paulo,Zona Norte,270,3,1,1166.78,Sim
IMV-1357,Apartamento,Rio de Janeiro,Zona Leste,200,2,2,1482.72,Sim
IMV-1358,Estúdio,Belo Horizonte,Zona Oeste,246,1,1,643.91,Não
IMV-1359,Estúdio,São Paulo,Zona Sul,291,3,1,2584.07,Sim
